,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,33.0,0.0,8.0,2.0,0.0,0.0
2,11.0,23.0,87.0,53.0,1.0,4.0
3,1.0,4.0,18.0,364.0,295.0,4.0
4,0.0,10.0,27.0,584.0,524.0,0.0
5,0.0,13.0,11.0,132.0,63.0,43.0
