,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.0,0.0,0.0,0.0,0.0,0.0
2,2.0,8.0,12.0,16.0,0.0,0.0
3,0.0,0.0,3.0,330.0,310.0,3.0
4,0.0,1.0,5.0,105.0,490.0,2.0
5,0.0,10.0,8.0,74.0,37.0,10.0
