,00,10,20,30,40,50
0,0.0,0.0,1.0,0.0,0.0,0.0
1,59.0,0.0,22.0,2.0,0.0,0.0
2,11.0,42.0,171.0,109.0,1.0,2.0
3,0.0,6.0,24.0,1163.0,489.0,5.0
4,1.0,14.0,25.0,812.0,780.0,0.0
5,0.0,11.0,24.0,185.0,79.0,55.0
