,00,10,20,30,40,50
0,0.0,0.0,3.0,0.0,0.0,0.0
1,10.0,0.0,5.0,2.0,0.0,0.0
2,2.0,6.0,45.0,81.0,0.0,0.0
3,0.0,2.0,0.0,657.0,137.0,0.0
4,0.0,0.0,8.0,211.0,84.0,0.0
5,0.0,8.0,5.0,54.0,13.0,9.0
