,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,1.0,7.0,2.0,0.0,0.0
2,1.0,4.0,31.0,22.0,0.0,0.0
3,0.0,1.0,4.0,140.0,172.0,2.0
4,0.0,0.0,2.0,218.0,402.0,0.0
5,0.0,0.0,0.0,50.0,43.0,14.0
