,00,10,20,30,40,50
0,1.0,1.0,16.0,0.0,0.0,0.0
1,88.0,2.0,33.0,24.0,0.0,0.0
2,12.0,68.0,230.0,225.0,16.0,4.0
3,6.0,10.0,78.0,1070.0,617.0,21.0
4,0.0,18.0,41.0,864.0,723.0,13.0
5,0.0,9.0,70.0,584.0,273.0,97.0
