,00,10,20,30,40,50
0,1.0,3.0,13.0,0.0,0.0,0.0
1,76.0,4.0,45.0,26.0,0.0,0.0
2,17.0,57.0,277.0,299.0,6.0,3.0
3,15.0,22.0,78.0,921.0,586.0,12.0
4,0.0,39.0,59.0,1162.0,685.0,0.0
5,0.0,19.0,126.0,486.0,167.0,63.0
