,00,10,20,30,40,50
0,0.0,2.0,15.0,0.0,0.0,0.0
1,119.0,1.0,40.0,23.0,0.0,0.0
2,13.0,81.0,241.0,292.0,23.0,15.0
3,22.0,15.0,108.0,1044.0,623.0,14.0
4,0.0,44.0,53.0,855.0,1166.0,0.0
5,0.0,15.0,87.0,511.0,210.0,94.0
