,00,10,20,30,40,50
0,5.0,9.0,16.0,0.0,0.0,0.0
1,510.0,16.0,169.0,35.0,0.0,0.0
2,81.0,329.0,1249.0,982.0,15.0,18.0
3,57.0,58.0,180.0,4504.0,1719.0,33.0
4,2.0,160.0,198.0,4399.0,2859.0,0.0
5,0.0,111.0,170.0,941.0,519.0,251.0
