,00,10,20,30,40,50
0,1.0,0.0,0.0,0.0,0.0,0.0
1,16.0,0.0,4.0,4.0,0.0,0.0
2,8.0,25.0,43.0,75.0,2.0,2.0
3,0.0,3.0,28.0,910.0,675.0,5.0
4,0.0,1.0,21.0,449.0,679.0,7.0
5,0.0,22.0,20.0,128.0,63.0,29.0
