,00,10,20,30,40,50
0,4.0,23.0,64.0,0.0,0.0,0.0
1,798.0,24.0,341.0,117.0,0.0,0.0
2,124.0,501.0,2243.0,1519.0,46.0,41.0
3,87.0,98.0,419.0,5507.0,2504.0,116.0
4,4.0,254.0,350.0,5615.0,3513.0,10.0
5,0.0,171.0,335.0,1367.0,942.0,407.0
