,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.0,0.0,9.0,0.0,0.0,0.0
2,5.0,11.0,50.0,62.0,0.0,0.0
3,0.0,0.0,15.0,590.0,272.0,1.0
4,0.0,4.0,15.0,580.0,438.0,0.0
5,0.0,8.0,13.0,80.0,3.0,4.0
