,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.0,0.0,3.0,0.0,0.0,0.0
2,5.0,15.0,37.0,41.0,0.0,0.0
3,2.0,3.0,6.0,352.0,230.0,3.0
4,0.0,1.0,7.0,365.0,586.0,0.0
5,0.0,5.0,9.0,89.0,30.0,16.0
