,00,10,20,30,40,50
0,0.0,0.0,1.0,0.0,0.0,0.0
1,4.0,0.0,2.0,2.0,0.0,0.0
2,0.0,0.0,1.0,17.0,0.0,0.0
3,2.0,2.0,0.0,179.0,134.0,0.0
4,0.0,0.0,6.0,38.0,112.0,0.0
5,0.0,0.0,2.0,13.0,12.0,6.0
