,00,10,20,30,40,50
0,0.0,0.0,4.0,0.0,0.0,0.0
1,69.0,0.0,20.0,6.0,0.0,0.0
2,14.0,60.0,175.0,117.0,2.0,2.0
3,2.0,3.0,56.0,874.0,620.0,13.0
4,1.0,19.0,35.0,673.0,1182.0,1.0
5,0.0,24.0,42.0,359.0,142.0,63.0
