,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,0.0,11.0,4.0,0.0,0.0
2,2.0,11.0,31.0,39.0,0.0,0.0
3,2.0,2.0,7.0,197.0,245.0,5.0
4,0.0,6.0,7.0,221.0,380.0,0.0
5,0.0,2.0,5.0,61.0,94.0,29.0
