,00,10,20,30,40,50
0,0.0,2.0,1.0,0.0,0.0,0.0
1,16.0,0.0,9.0,2.0,0.0,0.0
2,3.0,12.0,77.0,63.0,0.0,0.0
3,0.0,4.0,12.0,786.0,341.0,2.0
4,0.0,4.0,8.0,469.0,609.0,0.0
5,0.0,10.0,13.0,86.0,48.0,34.0
