,00,10,20,30,40,50
0,1.0,4.0,1.0,0.0,0.0,0.0
1,34.0,0.0,15.0,8.0,0.0,0.0
2,14.0,37.0,103.0,128.0,0.0,0.0
3,5.0,4.0,50.0,589.0,560.0,19.0
4,0.0,6.0,16.0,666.0,893.0,2.0
5,0.0,8.0,27.0,177.0,183.0,68.0
