,00,10,20,30,40,50
0,0.0,0.0,1.0,0.0,0.0,0.0
1,30.0,0.0,9.0,2.0,0.0,0.0
2,3.0,22.0,72.0,114.0,0.0,4.0
3,0.0,4.0,14.0,812.0,569.0,6.0
4,1.0,8.0,6.0,870.0,752.0,0.0
5,0.0,2.0,7.0,146.0,78.0,51.0
