,00,10,20,30,40,50
0,0.0,0.0,2.0,0.0,0.0,0.0
1,66.0,1.0,16.0,12.0,0.0,0.0
2,23.0,71.0,151.0,191.0,1.0,0.0
3,2.0,10.0,59.0,917.0,577.0,5.0
4,0.0,4.0,12.0,1139.0,414.0,3.0
5,0.0,8.0,28.0,388.0,111.0,18.0
