,00,10,20,30,40,50
0,0.0,0.0,2.0,0.0,0.0,0.0
1,26.0,0.0,14.0,13.0,0.0,0.0
2,10.0,25.0,95.0,92.0,4.0,0.0
3,4.0,5.0,31.0,501.0,711.0,9.0
4,0.0,8.0,16.0,424.0,615.0,0.0
5,0.0,15.0,25.0,142.0,99.0,34.0
