,00,10,20,30,40,50
0,1.0,1.0,3.0,0.0,0.0,0.0
1,16.0,1.0,3.0,2.0,0.0,0.0
2,8.0,15.0,42.0,87.0,0.0,0.0
3,4.0,2.0,4.0,636.0,255.0,3.0
4,0.0,12.0,14.0,654.0,459.0,0.0
5,0.0,6.0,15.0,93.0,37.0,21.0
