,00,10,20,30,40,50
0,0.0,2.0,0.0,0.0,0.0,0.0
1,7.0,0.0,4.0,0.0,0.0,0.0
2,0.0,4.0,28.0,39.0,0.0,0.0
3,0.0,0.0,0.0,517.0,123.0,0.0
4,0.0,0.0,3.0,190.0,391.0,0.0
5,0.0,0.0,7.0,22.0,21.0,18.0
