,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.0,0.0,5.0,0.0,0.0,0.0
2,2.0,6.0,22.0,16.0,0.0,0.0
3,0.0,0.0,5.0,484.0,79.0,1.0
4,0.0,0.0,2.0,317.0,236.0,0.0
5,0.0,0.0,2.0,26.0,9.0,7.0
