,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.0,0.0,6.0,4.0,0.0,0.0
2,0.0,9.0,67.0,68.0,0.0,0.0
3,2.0,1.0,9.0,661.0,401.0,1.0
4,0.0,4.0,10.0,786.0,1004.0,0.0
5,0.0,8.0,9.0,136.0,80.0,66.0
