,00,10,20,30,40,50
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,4.0,5.0,0.0,0.0
3,0.0,0.0,0.0,82.0,89.0,2.0
4,0.0,0.0,2.0,56.0,86.0,0.0
5,0.0,0.0,0.0,12.0,16.0,10.0
